doc_id,contents,data_type,metadata
512,"공간명: 104
센터명: 스마트건설 지원센터
공간 유형: 좌석형
좌석 유형: 자유석(단기)
좌석 구분: 4인실
좌석 수: 커넥트브릭
전용 면적: 26
공용 면적: 0
예약 가능 여부: 예약불가
주소: 경기 고양시 일산서구 고양대로 283 (대화동, 한국건설기술연구원) (10223)
센터 유형: 과학기술정보통신부
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">한국건설기술연구원 스마트건설 지원센터는 건설, 국토, 교통 분야의 기술창업 아이템들을 발굴하고, 4차 산업혁명시대를 이끌어 갈 새로운 주역들의 체계적인 성장을 적극 지원하여 건설산업 혁신을 통한 일자리 창출 및 국가 경제 발전에 기여함을 목표로 합니다.&nbsp; </p>
홈페이지: https://www.kict.re.kr/menu.es?mid=a10407010000",spaces,{'dummy': None}
513,"공간명: 104
센터명: 스마트건설 지원센터
공간 유형: 좌석형
좌석 유형: 자유석(단기)
좌석 구분: 4인실
좌석 수: 커넥트브릭
전용 면적: 26
공용 면적: 0
예약 가능 여부: 예약불가
주소: 경기 고양시 일산서구 고양대로 283 (대화동, 한국건설기술연구원) (10223)
센터 유형: 과학기술정보통신부
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">한국건설기술연구원 스마트건설 지원센터는 건설, 국토, 교통 분야의 기술창업 아이템들을 발굴하고, 4차 산업혁명시대를 이끌어 갈 새로운 주역들의 체계적인 성장을 적극 지원하여 건설산업 혁신을 통한 일자리 창출 및 국가 경제 발전에 기여함을 목표로 합니다.&nbsp; </p>
홈페이지: https://www.kict.re.kr/menu.es?mid=a10407010000",spaces,{'dummy': None}
514,"공간명: 104
센터명: 한국외대 창업보육센터
공간 유형: 호실형
좌석 수: 세인티오
임대료: 508000
보증금: 5080000
전용 면적: 45
예약 가능 여부: 예약불가
주소: 경기도 용인시 처인구 모현면 외대로 81 (17035)
센터 유형: 창업보육센터
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">대학교내 창업보육센터는 기술과 사업성은 있으나 초기 자금, 사업장 및 시설 확보에 어려움이 있는 창업자 또는 예비 창업자에게 개인 또는 공동작업장 등의 시설을 저렴하게 제공하며, 아울러 경영, 세무, 기술지도 등의 사업화 지원을 통해 창업에 따른 위험부담을 줄이고 원활한 성장을 유도하여 기업의 궁극적인 목표인 이윤극대화를 실현하기 위해 설립 된 기관입니다. </p>",spaces,{'dummy': None}
515,"공간명: 104
센터명: 한밭대학교 창업보육센터
공간 유형: 호실형
좌석 수: 공실
임대료: 836000
전용 면적: 100
공용 면적: 0
주소: 대전 유성구 동서대로 125 (덕명동, 한밭대학교) (34158)
센터 유형: 창업보육센터
센터 소개 유형: <p style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">사업성이 우수한 예비창업자 및 창업 초기의 기업을 발굴하여 기술 및 경영, 교육, 공간 등을 지원함으로서 우량 중소기업으로 육성하고 기업클러스터의 구축을 통하여 종합적인 중소기업 지원을 지원함으로서 기업경쟁력을 갖춘 우수기업 육성하기 위하여 설립되었습니다.</p>
홈페이지: http://bi.hanbat.ac.kr",spaces,{'dummy': None}
516,"공간명: 104
센터명: 한밭대학교 창업보육센터
공간 유형: 호실형
좌석 수: 공실
임대료: 836000
전용 면적: 100
공용 면적: 0
주소: 대전 유성구 동서대로 125 (덕명동, 한밭대학교) (34158)
센터 유형: 창업보육센터
센터 소개 유형: <p style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">사업성이 우수한 예비창업자 및 창업 초기의 기업을 발굴하여 기술 및 경영, 교육, 공간 등을 지원함으로서 우량 중소기업으로 육성하고 기업클러스터의 구축을 통하여 종합적인 중소기업 지원을 지원함으로서 기업경쟁력을 갖춘 우수기업 육성하기 위하여 설립되었습니다.</p>
홈페이지: http://bi.hanbat.ac.kr",spaces,{'dummy': None}
517,"공간명: 104
센터명: 전주시 1인창조기업지원센터
공간 유형: 좌석형
좌석 유형: 지정석(장기)
좌석 구분: 1인실
좌석 수: 폴리곤 제작소
임대료: 36190
보증금: 434280
전용 면적: 7
공용 면적: 0
예약 가능 여부: 예약불가
주소: 전북 전주시 완산구 중노송동 (560827)
센터 유형: 1인창조기업지원센터
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">전주 1인 창조기업 지원센터는 전통문화 &amp; IoT &amp; 산업클러스터를 통한 창조기업 브랜드 강화를 목표로 지역의 IT/CT 산업 경쟁력 강화를 위해 유망 1인 창조기업의 발굴 및 육성을 목표로 하고 있습니다</p>
홈페이지: https://www.jica.or.kr",spaces,{'dummy': None}
518,"공간명: 104
센터명: 중진공 안산 창업보육센터(Post-BI)
공간 유형: 호실형
좌석 수: (주)버니버니
임대료: 409400
보증금: 4094000
전용 면적: 54
공용 면적: 0
주소: 경기도 안산시 단원구 연수원로 64 (15432)
센터 유형: 창업보육센터
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">기술집적도와 부가가치가 높은 제품을 생산하는 창업기업을 우선 유치하므로서 센터의 지역적 위상을 공고히 하여 생산형 BI의 전형을 구축,&nbsp;중진공청년창업사관학교, 창업선도대학, 대학BI 졸업 유망CEO를 조기 유치하여 국가 창업정책의 연속성을 유지하고 스타기업 배출의 요람으로 육성,&nbsp;기술성과 사업성은 있으나 자가공장 마련이 힘든 창업초기 또는 일반 BI 졸업 업체의 애로를 반영하여 지역의 시세보다 저렴하고 공동설비 이용이 가능한 생산기반형 사업장을 제공,&nbsp;중진공과 연계성을 활용하여 정부정책자금 또는 R&amp;D, 투·융자금을 적극 알선 하므로서 시제품 개발에서 양산단계, 시장진출까지 소요되는 시설 및 운전자금 확보가 용이한 지원 시스템 구축,&nbsp;입지여건상 주변이 대단위 공단 지역임을 감안하여 BI의 특성과 입주업체 사업 내용을 적극 홍보함으로서 생산에서 유통에 이르는 전과정에서 외부기업과 협력 적 시너지 효과를 고양할 수 있습니다.</p>",spaces,{'dummy': None}
519,"공간명: 104
센터명: 스마트건설 지원센터
공간 유형: 좌석형
좌석 유형: 지정석(장기)
좌석 구분: 5인실
좌석 수: 공실
전용 면적: 35
공용 면적: 0
예약 가능 여부: 예약불가
주소: 경기 고양시 일산서구 고양대로 283 (대화동, 한국건설기술연구원) (10223)
센터 유형: 과학기술정보통신부
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">한국건설기술연구원 스마트건설 지원센터는 건설, 국토, 교통 분야의 기술창업 아이템들을 발굴하고, 4차 산업혁명시대를 이끌어 갈 새로운 주역들의 체계적인 성장을 적극 지원하여 건설산업 혁신을 통한 일자리 창출 및 국가 경제 발전에 기여함을 목표로 합니다.&nbsp; </p>
홈페이지: https://www.kict.re.kr/menu.es?mid=a10407010000",spaces,{'dummy': None}
520,"공간명: 104
센터명: 스마트건설 지원센터
공간 유형: 좌석형
좌석 유형: 지정석(장기)
좌석 구분: 5인실
좌석 수: 공실
전용 면적: 35
공용 면적: 0
예약 가능 여부: 예약불가
주소: 경기 고양시 일산서구 고양대로 283 (대화동, 한국건설기술연구원) (10223)
센터 유형: 과학기술정보통신부
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">한국건설기술연구원 스마트건설 지원센터는 건설, 국토, 교통 분야의 기술창업 아이템들을 발굴하고, 4차 산업혁명시대를 이끌어 갈 새로운 주역들의 체계적인 성장을 적극 지원하여 건설산업 혁신을 통한 일자리 창출 및 국가 경제 발전에 기여함을 목표로 합니다.&nbsp; </p>
홈페이지: https://www.kict.re.kr/menu.es?mid=a10407010000",spaces,{'dummy': None}
521,"공간명: 104
센터명: 광주창조경제혁신센터
공간 유형: 호실형
좌석 수: 주식회사 올프스
전용 면적: 17
주소: 광주 서구 경열로17번길 12 (농성동, 중소기업청) (61928)
센터 유형: 창조경제혁신센터
센터 소개 유형: <p style=""margin: 0px; padding: 0px; color: rgb(95, 102, 119); font-family: &quot;Noto Sans KR&quot;, dotum, 돋움, vernade, arial, sans-serif; font-size: 14px; background-color: rgb(247, 247, 247); text-align: center; line-height: 28px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-weight: bold; font-family: &quot;Noto Sans KR&quot;, dotum, 돋움, vernade, arial, sans-serif; font-size: 11pt; line-height: 28px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-family: 돋움; font-size: 10pt; line-height: 28px;"">광주창조경제혁신센터는 지역주민과 더 가까운 곳에서 지역경제의 혁신거점/협력성장의 엔진이 될 수 있도록 노력하겠습니다.</span><br><span style=""margin: 0px; padding: 0px; outline: 0px; font-family: 돋움; font-size: 10pt; line-height: 28px;"">광주창조경제혁신센터는 지역 특화분야에 적합한 Start-up 및 벤처기업과 중소 /중견기업의 육성 및 글로벌 진출 지원을 수행합니다.</span><br></span><span style=""margin: 0px; padding: 0px; outline: 0px; font-family: 돋움; font-size: 11pt; line-height: 28px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-size: 10pt; font-family: 돋움; line-height: 28px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-weight: bold; font-family: 돋움; font-size: 10pt; line-height: 28px;"">광주창조경제혁신센터에서 제공하는 기능은 누구나 이용/신청할 수 있으며, -</span></span></span></p><p style=""margin: 0px; padding: 0px; color: rgb(95, 102, 119); font-family: &quot;Noto Sans KR&quot;, dotum, 돋움, vernade, arial, sans-serif; font-size: 14px; background-color: rgb(247, 247, 247); text-align: center; line-height: 28px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-family: 돋움; font-size: 11pt; line-height: 28px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-size: 10pt; font-family: 돋움; line-height: 28px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-weight: bold; font-family: 돋움; font-size: 10pt; line-height: 28px;"">대기업·연구기관·지역 대학·지자체 인프라 등을 바탕으로 효과적인 지원을 제공합니다.</span></span></span></p><div style=""font-family: 'Nanum Gothic'; font-size: 11pt; line-height: normal; margin-top: 0px; margin-bottom: 0px;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-family: 돋움; font-size: 11pt; line-height: normal;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-size: 10pt; font-family: 돋움; line-height: normal;""><span style=""margin: 0px; padding: 0px; outline: 0px; font-weight: bold; font-family: 돋움; font-size: 10pt; line-height: normal;""><br></span></span></span></div><p style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">&nbsp;</p>
홈페이지: https://ccei.creativekorea.or.kr/gwangju/main.do",spaces,{'dummy': None}
522,"공간명: 104
센터명: 용인예술과학대학교 창업보육센터
공간 유형: 호실형
좌석 수: (주)더슛미디어
임대료: 270000
보증금: 2700000
전용 면적: 31
예약 가능 여부: 예약불가
주소: 경기도 용인시 처인구 동부로 61 (17145)
센터 유형: 창업보육센터
센터 소개 유형: <p style='line-height: 33.6px; font-family: ""Nanum Gothic""; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;'>무한경쟁의 시대에 용인송담대학에서는 중소기업의 중요성을 인식하여 디자인 및 생명환경 분야를 중심으로 사업화에착수하는 예비, 신 규창업자 등에게 대학내에 공간을 제공하여 독립된 업체로 성장할 때까지 경영, 기술, 마케팅 등에 대한집중적인 보육을 통해 중소, 벤처 기업의 창업활성화 및 성공률 제고 등 지역경제 발전을 동한 산업구조의 고도화를 실현하고자 본센터를 설립 운영합니다.</p>
홈페이지: http://www.yscbi.or.kr",spaces,{'dummy': None}
523,"공간명: 104-1
센터명: 전북 중장년기술창업센터
공간 유형: 좌석형
좌석 유형: 지정석(장기)
좌석 구분: 1인실
좌석 수: 공실
전용 면적: 14
예약 가능 여부: 예약불가
주소: 전라북도 전주시 덕진구 기린대로 945-6 (54852)
센터 유형: 중장년기술창업센터
센터 소개 유형: <p style=""font-family: 'Nanum Gothic'; font-size: 14pt; line-height: 33.6px; margin-top: 0px; margin-bottom: 0px;"">전라북도 중장년기술창업센터는 고령화 사회에 발맞추어 전북지역 중장년들을 대상으로 One-Stop/Total시스템을 구축하여 도내 중장년들에게 성공창업 및 경쟁력 강화를 위하여 창업공간과 다양한 지원을 하고 있습니다.</p>",spaces,{'dummy': None}
524,"공간명: 104-1-1호
센터명: 전남 1인창조기업지원센터
공간 유형: 좌석형
좌석 유형: 지정석(장기)
좌석 구분: 1인실
좌석 수: 문학공방
전용 면적: 7
공용 면적: 0
예약 가능 여부: 예약불가
주소: 전라남도 목포시 석현로 46 (58656)
센터 유형: 1인창조기업지원센터
센터 소개 유형: <p style=""line-height: 33.6px; font-family: 'Nanum Gothic'; font-size: 14pt; margin-top: 0px; margin-bottom: 0px;"">(재)전남정보문화산업진흥원에서 운영하는 1인 창조기업 지원센터는 1인 창조기업의 사업화 공간 및 비즈니스 창출 지원을 통해 1인 창조기업의 수익창출, 안정적 성장에 기여하고자 합니다. 특히 1인 창조기업에 필요한 사무공간, 사무집기, 세무, 회계, 특허 등 다양한 서비스를 지원하고, 도내 지자체, 기관, 단체, 기업들과 1인 창조기업들의 네트워크를 형성하고 관련 사업을 추진할 수 있도록 지원하는 등 문화콘텐츠분야 중심의 특화형 비즈니스 센터를 지향합니다.<br> </p>",spaces,{'dummy': None}
